en,ml,pr,WER,CER,BLEU
Meyu 31 vare vimana srveesukl aarambhikkaruth: kendrttheatu thmizhnat,മേയ് 31 വരെ വിമാന സർവീസുകൾ ആരംഭിക്കരുത്: കേന്ദ്രത്തോട് തമിഴ്നാട്,മേയു 31 വരെ വിമാന സ്ർീീസു്്് ആരംഭിക്കരുത്: കേണ്ടർർെത്തേറ് ത്മിഴ്നതട,50.0,24.615384615384617,14.772199911861211
Aabhyanthara vimannglil‍ etthunnvrkku rndazhcha heam kvarnteen: aareaagya manthi,ആഭ്യന്തര വിമാനങ്ങളില്‍ എത്തുന്നവർക്ക് രണ്ടാഴ്ച ഹോം ക്വാറന്റീൻ: ആരോഗ്യ മന്ത്രി,ആഭ്യന്തര വിമാംംങ്ിൽൽ‍ എത്തുന്ന്വ്ക്ക് ർണഡടാഴച ഹീം ക്വർന്ീീൻ: ആരിാഗ്യ മാ്ത്ഐ,87.5,25.31645569620253,2.777619034011792
Eseselsi preeksha yueiyilum; anumathi nal‍ki,എസ്എസ്എൽസി പരീക്ഷ യുഎഇയിലും; അനുമതി നല്‍കി,എസസസൽസസ പ്രീക്ഷ യൂയിയിലും; അനുമതി നാ‍കി,80.0,26.190476190476193,5.372849659117708
Prvasikle kelkkan mukhymnthi; vidiyo konphrnsu meyu 23 n,പ്രവാസികളെ കേൾക്കാൻ മുഖ്യമന്ത്രി; വിഡിയോ കോൺഫറൻസ് മേയ് 23 ന്,പ്വാാിക്്േ കേൾക്കൻൻ മുഖിംം്്ഐ; വിടിയോ കോൺൻ്രസസസ മേയു 23 എൻ,87.5,36.666666666666664,2.777619034011792
"Aisiesi 10, aies‌si 12 klasu preeksha jooly randu muthal","ഐസിഎസ്ഇ 10, ഐഎസ്‌സി 12 ക്ലാസ് പരീക്ഷ ജൂലൈ രണ്ടു മുതൽ","ഐസീസസി 10, എയ്്‌സി 12 ക്ലാസ് പ്രീക്ഷ ജൂലി രണ്ടു മുതൽ",44.44444444444444,17.307692307692307,7.583235673413396
Al khayida bheekrne yuesu natukttthi; inthyil‍ kvarnteenil,അൽ ഖായിദ ഭീകരനെ യുഎസ് നാടുകടത്തി; ഇന്ത്യയില്‍ ക്വാറന്റീനിൽ,ആൽ ഖയിദ ഭീക്നെ യുഎസു നട്ുക്്്തതതത; ഇന്ത്യിൽ‍ ക്വർന്ീീനിൽ,100.0,29.310344827586203,0
Smsthantthu innu 42 perkku kovidu; ithrayere kesukal‍ aadyamaayi,സംസ്ഥാനത്ത് ഇന്ന് 42 പേർക്ക് കോവിഡ്; ഇത്രയേറെ കേസുകള്‍ ആദ്യമായി,സ്സസസനന്്്്് ഇന്ന് 42 പേർക്കു കോവിട്; ഇത്രയേറെ കേസുകൾ‍ ആദ്യമായി,50.0,17.46031746031746,6.985342056580097
Lokdaun lamghicchu bhkshnm vilampi; inthn kophi hausu atappicchu,ലോക്ഡൗൺ ലംഘിച്ച് ഭക്ഷണം വിളമ്പി; ഇന്ത്യൻ കോഫി ഹൗസ് അടപ്പിച്ചു,ലോക്ടൌൺ ലംഘിച്ചു ഭ്്ഷ്്ംം വിലമ്ി; ഇന്ത്എൻ കോഫി ഹൌസു അടപ്പപച്ച്,87.5,24.59016393442623,2.777619034011792
Keareana vnnthu chynayil ninnu; nisarmayi kanilla: tramp,കൊറോണ വന്നത് ചൈനയിൽ നിന്ന്; നിസ്സാരമായി കാണില്ല: ട്രംപ്,കിയരിയ വ്നനന്് ചൈയയിൽ നിന്ന്; നിസർമായി കാിലലല: ട്രാപ്്,85.71428571428571,31.57894736842105,3.303164318013806
Preekshkketthunna vidyarthikle prishodhikkan 5000 thermal skanrukl,പരീക്ഷക്കെത്തുന്ന വിദ്യാർഥികളെ പരിശോധിക്കാൻ 5000 തെർമൽ സ്കാനറുകൾ,പ്രീക്ഷ്ക്കെത്തുന്ന വിദ്യർത്തിി്്േേ പൃശിശോശിക്കൻ 5000 തെർമൽ സ്കൻ്രുക്,66.66666666666666,29.6875,8.633400213704503
Preekshyezhuthan‍ kzhiyattha kuttikal‍kku veendum avasaram orukkum: mukhymnthi,പരീക്ഷയെഴുതാന്‍ കഴിയാത്ത കുട്ടികള്‍ക്ക് വീണ്ടും അവസരം ഒരുക്കും: മുഖ്യമന്ത്രി,പ്രീക്ഷ്യെഴുതൻ‍ കേഴിിയത്ത കുട്ടികൾ‍ക്കു വീണ്ടും അവസരം ഒരുക്കും: മുഖിംം്്ഐ,57.14285714285714,23.684210526315788,16.348126556655487
Perunnal‍: rathri niynthntthil‍ ilavu; ktkl‍ rathri 9 vare,പെരുന്നാള്‍: രാത്രി നിയന്ത്രണത്തില്‍ ഇളവ്; കടകള്‍ രാത്രി 9 വരെ,പെരുന്നാൽ‍: രാത്രി നിയ്ന്ത്ന്തതതിൽ‍ ഇളവു; കെടിഎിൽിൽ‍ രാത്രി 9 വരെ,50.0,27.419354838709676,14.772199911861211
Chirkuklkku theepiticchu veetukalilekku iticchirangi; njetticchu pakku vimandurnthm,ചിറകുകൾക്കു തീപിടിച്ച് വീടുകളിലേക്ക് ഇടിച്ചിറങ്ങി; ഞെട്ടിച്ച് പാക്ക് വിമാനദുരന്തം,ചിർകുക്ക്ക്ക് തീപിറിച്ച് വീടുകളിലേക്ക് ഇടിച്ചചററങങങ; ഞെട്ടിച്ചു പക്കകു വിമന്ുർനനത്ം,85.71428571428571,23.456790123456788,3.303164318013806
Kovidu prthirodhtthinayi poleesinu pheyssheel‍du; 2000 ennam ‍dijipikku kymari,കോവിഡ് പ്രതിരോധത്തിനായി പൊലീസിന് ഫെയ്സ്ഷീല്‍ഡ്; 2000 എണ്ണം ‍ഡിജിപിക്ക് കൈമാറി,കോവിട് പൃതതിരോ്തതതിനായി പോലീസിന് ഫെയ്സ്ഷീൽ‍ഡ്; 2000 എണ്ണം ‍ഡിജിപിക്ക് കൈമമരി,62.5,12.987012987012985,13.74708101760565
Thelnkanyil 9 mruthdehngl kinattil kandetthi; oru kutumbatthile 6 per,തെലങ്കാനയിൽ 9 മൃതദേഹങ്ങൾ കിണറ്റിൽ കണ്ടെത്തി; ഒരു കുടുംബത്തിലെ 6 പേർ,തെൽക്കന്യയി 9 മൃത്ടേഹ്ങ്് കിണറ്റിൽ കണ്ടെത്തി; ഒരു കുടും്്്തിലെ 6 പേർ,33.33333333333333,19.402985074626866,15.61969968460128
Prthirodha mekhlykku chynayute 179 bilyan dolar; inthyutethu 66.9 bilyan,പ്രതിരോധ മേഖലയ്ക്ക് ചൈനയുടെ 179 ബില്യൻ ഡോളർ; ഇന്ത്യയുടേത് 66.9 ബില്യൻ,പൃതതിരോധ മെഖ്ലിയ്ക്ക് ചൈൈയുടെ 179 ബില്യൻ ഡോളർ; ഇന്ത്യുടേടെത് 66.9 ബില്യൻ,44.44444444444444,13.043478260869565,14.923729480049117
Vimanyathraa niynthntthil ilavu; osiai kardile chila vibhagnglkku nattilettham,വിമാനയാത്രാ നിയന്ത്രണത്തിൽ ഇളവ്; ഒസിഐ കാർഡിലെ ചില വിഭാഗങ്ങൾക്ക് നാട്ടിലെത്താം,വിമാ്യയത്രാ നിയ്ന്ത്ന്തതതിൽ ഇളവു; ഓസസിയി കാർിലെ ചില വിഭഗഗഗഗ്കകകകക് നട്ടടിെെ്തംം,87.5,31.16883116883117,2.777619034011792
Mhamariyil mungi mharashtra; rajytthu kovi‍du mrnm 3583,മഹാമാരിയിൽ മുങ്ങി മഹാരാഷ്ട്ര; രാജ്യത്ത് കോവി‍ഡ് മരണം 3583,ഹഹമറിയിൽ മുങ്ങി ഹാരഷ്ട്്; രാജ്ത്ത്് കോവി‍ഡ് മെംം 3583,57.14285714285714,19.298245614035086,4.347208719449915
Bemglooru–thiruvnnthpurm treyin tikkattinu adhika nirakku; prathiyumayi yathrkkar,ബെംഗളൂരു–തിരുവനന്തപുരം ട്രെയിൻ ടിക്കറ്റിന് അധിക നിരക്ക്; പരാതിയുമായി യാത്രക്കാർ,ബെംഗ്ലൂര–തിരുവുന്ന്പുർു ട്രെയിൻ ടിക്കറ്റിന് അധിക നിരക്ക്; പ്രതിയുമായി യത്ൃകകകർർ,42.857142857142854,17.72151898734177,41.113361690051974
"Soorajinte kayyile vliya bagu, uthraye kticcha moorkhan; churulzhikkan krymbranchu","സൂരജിന്റെ കയ്യിലെ വലിയ ബാഗ്, ഉത്രയെ കടിച്ച മൂർഖൻ; ചുരുളഴിക്കാൻ ക്രൈംബ്രാഞ്ച്","സൂരജിന്റെ കയ്യിലെ വ്ളിയ ബാഗു, ഉത്രയെ ക്ടിച്ച മൂർഖൻൻ; ചുരുൾ്ിക്കാൻ ക്രിംബബ്രരഞ്്",66.66666666666666,14.473684210526317,5.61222232430573
Anaavashya nyayngl niratthi thtsm srushtikkunnu: yogikkethire pylattu,അനാവശ്യ ന്യായങ്ങൾ നിരത്തി തടസം സൃഷ്ടിക്കുന്നു: യോഗിക്കെതിരെ പൈലറ്റ്,അനാവശ്യ ന്യയ്്ഗഗ നിരത്തി ത്ടസഎം സൃഷ്ടിക്കുന്നു: യോഗിക്കെതിരെ പൈലാ്ടു,42.857142857142854,13.432835820895523,8.307018474412793
Vyl smrkshicchal krshknu ini ‘royaltti’; krushiyirakkiyillenkilum pnm,വയൽ സംരക്ഷിച്ചാൽ കർഷകന് ഇനി ‘റോയൽറ്റി’; കൃഷിയിറക്കിയില്ലെങ്കിലും പണം,വിൽ സ്മകകഷിി്്ൽ കൃഷ്ക്നു ഇനി ‘റോയൽറ്റി’; കൃഷിയിറക്കിയയല്്ലങ്ിിിലലു പിഎിഎം,71.42857142857143,32.35294117647059,6.985342056580097
Rndamdinvum aaraayiratthilere kovidu rogikal; ithuvreyulla ettavum kootuthal,രണ്ടാംദിനവും ആറായിരത്തിലേറെ കോവിഡ് രോഗികൾ; ഇതുവരെയുള്ള ഏറ്റവും കൂടുതൽ,ർണഡഡംദിൻവും ആറായിരത്തിലേറെ കോവിട് രോഗികൾ; ഇതുവ്രയയളളള ഏറ്റവും കൂടുത്തൽ,57.14285714285714,17.391304347826086,4.347208719449915
"53 lkshm pinnittu kovidu badhithr; yuesil 16.45 lkshm, braseel rndamth","53 ലക്ഷം പിന്നിട്ട് കോവിഡ് ബാധിതർ; യുഎസിൽ 16.45 ലക്ഷം, ബ്രസീൽ രണ്ടാമത്","53 ൽൽ്ഷ് പിന്നിട്ടു കോവിട് ബദധിത്; യുഎസിൽ 16.45 ൽൽ്ഷ്, ബ്രസീൽ ർണഡഡംത്",60.0,21.428571428571427,5.307712171072445
Kannooril randu perkku kovidu evite ninnu?; kndetthanakathe adhikruthar,കണ്ണൂരിൽ രണ്ടു പേർക്ക് കോവിഡ് എവിടെ നിന്ന്?; കണ്ടെത്താനാകാതെ അധികൃതർ,കണ്ണൂരിൽ രണ്ടു പേർക്കു കോവിട് എവൈറെ നിന്ന്?; കെണഡെത്തനകത്തെ അധികൃതർ,50.0,16.176470588235293,6.985342056580097
Bevkyu aap: ple sttor anumathi theti bavko; bar tokkan onninu 50 pysa,ബെവ്ക്യു ആപ്: പ്ലേ സ്റ്റോർ അനുമതി തേടി  ബവ്കോ; ബാർ ടോക്കൺ ഒന്നിന് 50 പൈസ,ബേവ്ക്യു ആപ്: പിലെ സ്റ്റോർ അനുമതി തതറി ബാവകകക; ബാർ ടോക്കൻ ഒന്നിന് 50 പൈസ,41.66666666666667,13.88888888888889,11.530568323789494
Athithi thozhilalikle smrkshikkendthu smsthana srkkarukl: amithaabhu kanthu,അതിഥി തൊഴിലാളികളെ സംരക്ഷിക്കേണ്ടത് സംസ്ഥാന സർക്കാരുകൾ: അമിതാഭ് കാന്ത്,അതിതി തൊഴിലാിക്ലെ സ്മ്ക്ഷകകകകന്ദദത് സ്ംസസഥനന സ്കകകകരുക്: അമിതാഭു കാ്ത്ു,100.0,33.33333333333333,0
Osiaikkarute yathravilkkinu ilvukl; brittniletthunnvrkku 14 divsm kvarnteen,ഒസിഐക്കാരുടെ യാത്രാവിലക്കിന് ഇളവുകൾ; ബ്രിട്ടനിലെത്തുന്നവർക്ക് 14 ദിവസം ക്വാറന്റീൻ,ഓസ്യയിക്കരുടെ യാത്രവിൽക്കിന് ഇൽവുക്; ബ്രിട്ട്നിലലത്തുന്്്്്്്് 14 ഡിവ്സം ക്വർന്ീീൻ,85.71428571428571,27.160493827160494,3.303164318013806
Loka bankinte suprdhana pdviyilekku inthn samptthika vidgdhne niyamicchu,ലോക ബാങ്കിന്റെ സുപ്രധാന പദവിയിലേക്ക് ഇന്ത്യൻ സാമ്പത്തിക വിദഗ്ധനെ നിയമിച്ചു,ലോക ബാങ്കിന്റെ സുപ്ദാന പിഡ്വിയിലേക്ക്ക ഇന്ത്എൻ സം്്തതതിക വിഡ്ഗ്ഛ്നെ നിയമിച്ചു,62.5,21.62162162162162,6.500593260343692
